timestamp,raw,weight_g,force_N,pressure_adc,pressure_v,scale,offset
2025-11-06T18:14:21.499189,601432,-0.226,-0.00221,781,3.8172,761.654602,601527.0
2025-11-06T18:14:21.548729,601439,-0.047,-0.00046,781,3.8172,761.654602,601527.0
2025-11-06T18:14:21.587750,601519,0.18,0.00176,781,3.8172,761.654602,601527.0
2025-11-06T18:14:21.630633,601706,0.029,0.00028,781,3.8172,761.654602,601527.0
2025-11-06T18:14:21.705351,601766,0.242,0.00237,781,3.8172,761.654602,601527.0
2025-11-06T18:14:21.725683,601630,0.354,0.00348,780,3.8123,761.654602,601527.0
2025-11-06T18:14:21.754684,601697,0.05,0.00049,781,3.8172,761.654602,601527.0
2025-11-06T18:14:21.802209,601694,0.163,0.0016,781,3.8172,761.654602,601527.0
2025-11-06T18:14:21.854528,601630,0.144,0.00142,781,3.8172,761.654602,601527.0
2025-11-06T18:14:21.893642,601798,0.316,0.0031,781,3.8172,761.654602,601527.0
2025-11-06T18:14:21.944139,601643,0.135,0.00133,781,3.8172,761.654602,601527.0
2025-11-06T18:14:21.986565,601709,0.087,0.00085,780,3.8123,761.654602,601527.0
2025-11-06T18:14:22.032591,601578,-0.008,-8e-05,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.066986,601354,-0.214,-0.0021,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.108871,601420,0.025,0.00024,780,3.8123,761.654602,601527.0
2025-11-06T18:14:22.162397,601626,-0.032,-0.00031,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.199545,601648,0.126,0.00124,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.260689,601654,0.23,0.00225,780,3.8123,761.654602,601527.0
2025-11-06T18:14:22.292052,601565,0.154,0.00151,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.338921,601636,0.206,0.00202,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.371155,601622,0.261,0.00256,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.421474,601723,-0.105,-0.00103,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.460758,601585,0.102,0.001,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.509233,601691,0.172,0.00169,780,3.8123,761.654602,601527.0
2025-11-06T18:14:22.576180,601750,0.194,0.00191,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.613759,601603,0.009,9e-05,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.647198,601551,-0.146,-0.00143,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.701714,601311,-0.117,-0.00115,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.725179,601495,-0.047,-0.00046,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.768393,601497,-0.017,-0.00017,780,3.8123,761.654602,601527.0
2025-11-06T18:14:22.817006,601531,-0.038,-0.00037,781,3.8172,761.654602,601527.0
2025-11-06T18:14:22.862910,601695,0.326,0.00319,780,3.8123,761.654602,601527.0
2025-11-06T18:14:22.907574,601734,0.19,0.00187,780,3.8123,761.654602,601527.0
2025-11-06T18:14:22.952833,601731,0.146,0.00143,780,3.8123,761.654602,601527.0
2025-11-06T18:14:23.025488,601613,0.16,0.00157,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.046725,601706,0.42,0.00412,780,3.8123,761.654602,601527.0
2025-11-06T18:14:23.076209,601606,0.252,0.00247,780,3.8123,761.654602,601527.0
2025-11-06T18:14:23.122919,601841,0.239,0.00234,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.176647,601698,-0.042,-0.00041,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.216303,601831,0.095,0.00093,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.263223,601588,-0.074,-0.00072,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.299827,601625,-0.033,-0.00032,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.340668,601490,-0.173,-0.0017,780,3.8123,761.654602,601527.0
2025-11-06T18:14:23.398554,601579,-0.058,-0.00057,780,3.8123,761.654602,601527.0
2025-11-06T18:14:23.447529,601632,0.114,0.00112,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.480871,601549,0.072,0.00071,780,3.8123,761.654602,601527.0
2025-11-06T18:14:23.527162,601800,0.351,0.00344,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.578096,601838,0.24,0.00236,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.606098,601666,-0.104,-0.00102,780,3.8123,761.654602,601527.0
2025-11-06T18:14:23.651743,601725,0.249,0.00245,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.714666,601572,0.047,0.00046,780,3.8123,761.654602,601527.0
2025-11-06T18:14:23.763097,601708,0.276,0.0027,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.791245,601632,0.207,0.00203,780,3.8123,761.654602,601527.0
2025-11-06T18:14:23.823251,601589,-0.119,-0.00117,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.871692,601420,-0.137,-0.00134,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.922074,601385,-0.225,-0.0022,781,3.8172,761.654602,601527.0
2025-11-06T18:14:23.969203,601403,-0.018,-0.00018,780,3.8123,761.654602,601527.0
2025-11-06T18:14:24.025862,601606,0.025,0.00024,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.044467,601627,0.189,0.00185,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.091424,601584,0.247,0.00242,782,3.8221,761.654602,601527.0
2025-11-06T18:14:24.171561,601621,0.081,0.0008,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.186557,601756,0.273,0.00268,780,3.8123,761.654602,601527.0
2025-11-06T18:14:24.232369,601719,0.285,0.00279,780,3.8123,761.654602,601527.0
2025-11-06T18:14:24.277377,601601,0.155,0.00152,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.327903,601742,0.269,0.00264,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.352898,601712,0.297,0.00291,780,3.8123,761.654602,601527.0
2025-11-06T18:14:24.402899,601482,0.131,0.00129,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.485898,601600,0.003,3e-05,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.519899,601539,0.14,0.00138,780,3.8123,761.654602,601527.0
2025-11-06T18:14:24.544903,601587,0.039,0.00039,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.574631,601502,0.19,0.00187,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.652630,601629,0.138,0.00135,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.670632,601715,0.366,0.00359,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.714629,601585,0.193,0.00189,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.760627,601713,0.234,0.00229,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.810626,601682,0.018,0.00018,780,3.8123,761.654602,601527.0
2025-11-06T18:14:24.840626,601471,0.137,0.00134,781,3.8172,761.654602,601527.0
2025-11-06T18:14:24.886627,601768,0.206,0.00202,780,3.8123,761.654602,601527.0
2025-11-06T18:14:24.955626,601556,0.1,0.00098,780,3.8123,761.654602,601527.0
2025-11-06T18:14:24.981634,601657,0.095,0.00093,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.025630,601537,0.001,1e-05,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.071138,601560,0.016,0.00015,780,3.8123,761.654602,601527.0
2025-11-06T18:14:25.111638,601530,0.018,0.00018,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.151641,601610,-0.008,-8e-05,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.228643,601441,0.071,0.0007,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.267644,601487,0.133,0.0013,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.293642,601631,0.116,0.00113,780,3.8123,761.654602,601527.0
2025-11-06T18:14:25.323640,601748,0.139,0.00136,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.401640,601674,0.158,0.00155,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.420645,601661,0.211,0.00207,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.464644,601592,0.092,0.0009,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.519644,601738,0.138,0.00135,780,3.8123,761.654602,601527.0
2025-11-06T18:14:25.563639,601541,0.19,0.00187,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.591278,601595,0.112,0.00109,780,3.8123,761.654602,601527.0
2025-11-06T18:14:25.636639,601583,0.167,0.00164,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.683640,601611,-0.072,-0.00071,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.729636,601469,0.092,0.0009,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.789637,601581,-0.095,-0.00093,780,3.8123,761.654602,601527.0
2025-11-06T18:14:25.828639,601585,0.15,0.00147,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.852643,601629,0.167,0.00164,781,3.8172,761.654602,601527.0
2025-11-06T18:14:25.900640,601701,0.118,0.00116,780,3.8123,761.654602,601527.0
2025-11-06T18:14:25.947185,601795,0.11,0.00108,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.000170,601675,0.177,0.00174,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.026167,601555,0.076,0.00075,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.103167,601620,0.309,0.00303,780,3.8123,761.654602,601527.0
2025-11-06T18:14:26.128685,601678,0.017,0.00017,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.166684,601691,0.175,0.00171,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.229681,601798,0.013,0.00013,780,3.8123,761.654602,601527.0
2025-11-06T18:14:26.249683,601149,-0.23,-0.00225,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.291682,601541,0.127,0.00125,780,3.8123,761.654602,601527.0
2025-11-06T18:14:26.353680,601638,0.165,0.00162,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.380684,601553,-0.737,-0.00722,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.434682,601118,0.127,0.00125,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.468681,601731,0.155,0.00152,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.512683,601597,-0.11,-0.00108,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.562683,601815,0.291,0.00286,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.607348,601702,0.217,0.00212,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.665972,601649,-0.033,-0.00032,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.692977,601243,-0.213,-0.00209,780,3.8123,761.654602,601527.0
2025-11-06T18:14:26.751973,601352,0.318,0.00312,780,3.8123,761.654602,601527.0
2025-11-06T18:14:26.802969,601541,0.083,0.00081,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.829969,601708,0.184,0.0018,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.871973,601710,0.228,0.00224,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.918974,601666,-0.025,-0.00024,781,3.8172,761.654602,601527.0
2025-11-06T18:14:26.980970,601539,0.055,0.00054,781,3.8172,761.654602,601527.0
2025-11-06T18:14:27.012980,601449,-0.035,-0.00035,781,3.8172,761.654602,601527.0
2025-11-06T18:14:27.058981,601476,0.189,0.00185,781,3.8172,761.654602,601527.0
