timestamp,raw,weight_g,force_N,pressure_adc,pressure_v,scale,offset
2025-11-06T14:48:43.809948,601664,0.076,0.00075,783,3.827,761.654602,601734.0
2025-11-06T14:48:43.850943,601622,0.056,0.00055,783,3.827,761.654602,601734.0
2025-11-06T14:48:43.904946,601845,0.1,0.00098,783,3.827,761.654602,601734.0
2025-11-06T14:48:43.933943,601645,0.0,0.0,783,3.827,761.654602,601734.0
2025-11-06T14:48:43.998963,601666,-0.182,-0.00179,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.027951,601720,-0.049,-0.00048,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.058948,601718,-0.092,-0.0009,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.122946,601639,-0.096,-0.00094,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.162436,601654,0.007,6e-05,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.203433,601747,0.076,0.00075,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.231437,601745,-0.001,-1e-05,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.296446,601772,0.016,0.00015,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.349437,601860,-0.085,-0.00084,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.375465,601767,0.075,0.00073,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.416606,601750,0.146,0.00143,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.456600,601650,-0.172,-0.00169,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.510599,601629,-0.113,-0.00111,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.570598,601881,-0.085,-0.00084,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.605599,601687,0.081,0.0008,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.635601,601698,-0.074,-0.00072,784,3.8319,761.654602,601734.0
2025-11-06T14:48:44.709925,601575,-0.142,-0.00139,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.735922,601707,-0.012,-0.00012,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.768925,601758,0.003,3e-05,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.856926,601702,0.016,0.00015,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.892920,601709,-0.146,-0.00143,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.921927,601502,-0.108,-0.00106,783,3.827,761.654602,601734.0
2025-11-06T14:48:44.946924,601669,-0.194,-0.00191,784,3.8319,761.654602,601734.0
2025-11-06T14:48:45.031928,601632,-0.076,-0.00075,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.064921,601640,-0.063,-0.00062,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.065921,601800,0.06,0.00059,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.119920,601571,-0.215,-0.00211,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.179395,601791,0.131,0.00129,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.203393,601573,-0.213,-0.00209,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.252403,601706,0.125,0.00122,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.322398,601796,-0.037,-0.00036,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.367393,601803,-0.059,-0.00058,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.387403,601735,-0.236,-0.00232,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.417394,601803,0.119,0.00117,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.479397,601821,-0.003,-3e-05,784,3.8319,761.654602,601734.0
2025-11-06T14:48:45.520392,601777,0.053,0.00052,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.561399,601735,0.119,0.00117,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.622397,601773,0.013,0.00013,782,3.8221,761.654602,601734.0
2025-11-06T14:48:45.660398,601743,0.004,4e-05,784,3.8319,761.654602,601734.0
2025-11-06T14:48:45.694724,601739,0.071,0.0007,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.770723,601628,-0.034,-0.00033,784,3.8319,761.654602,601734.0
2025-11-06T14:48:45.788725,601647,-0.098,-0.00097,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.839722,601709,0.074,0.00072,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.867721,601743,-0.083,-0.00081,784,3.8319,761.654602,601734.0
2025-11-06T14:48:45.936727,601823,-0.045,-0.00044,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.962725,601714,0.122,0.0012,783,3.827,761.654602,601734.0
2025-11-06T14:48:45.997726,601803,-0.11,-0.00108,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.074245,601727,-0.146,-0.00143,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.090247,601708,-0.095,-0.00093,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.133248,601713,-0.039,-0.00039,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.197249,601901,-0.062,-0.00061,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.218306,601658,-0.05,-0.00049,782,3.8221,761.654602,601734.0
2025-11-06T14:48:46.267307,601668,-0.07,-0.00068,784,3.8319,761.654602,601734.0
2025-11-06T14:48:46.381307,601566,-0.188,-0.00184,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.382306,601656,-0.213,-0.00209,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.403305,601723,-0.13,-0.00127,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.509306,601745,0.093,0.00091,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.509306,601661,-0.123,-0.00121,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.526829,601521,-0.41,-0.00402,784,3.8319,761.654602,601734.0
2025-11-06T14:48:46.597824,601688,-0.165,-0.00162,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.622826,601597,-0.144,-0.00142,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.662844,601695,-0.053,-0.00052,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.708824,601794,0.009,9e-05,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.760335,601592,-0.197,-0.00193,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.793334,601926,0.176,0.00173,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.840336,601811,-0.032,-0.00031,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.902335,601677,-0.135,-0.00133,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.927340,601879,-0.05,-0.00049,783,3.827,761.654602,601734.0
2025-11-06T14:48:46.964335,601693,0.047,0.00046,784,3.8319,761.654602,601734.0
2025-11-06T14:48:47.032336,601726,0.072,0.00071,784,3.8319,761.654602,601734.0
2025-11-06T14:48:47.061340,601841,-0.085,-0.00084,784,3.8319,761.654602,601734.0
2025-11-06T14:48:47.103339,601593,0.001,1e-05,783,3.827,761.654602,601734.0
2025-11-06T14:48:47.140339,601780,-0.053,-0.00052,784,3.8319,761.654602,601734.0
2025-11-06T14:48:47.210335,601829,0.11,0.00108,783,3.827,761.654602,601734.0
2025-11-06T14:48:47.238869,601825,0.134,0.00131,783,3.827,761.654602,601734.0
2025-11-06T14:48:47.278124,601742,0.106,0.00104,783,3.827,761.654602,601734.0
2025-11-06T14:48:47.384123,601772,0.029,0.00028,784,3.8319,761.654602,601734.0
2025-11-06T14:48:47.405124,601836,-0.063,-0.00062,783,3.827,761.654602,601734.0
2025-11-06T14:48:47.406124,601740,0.084,0.00082,783,3.827,761.654602,601734.0
2025-11-06T14:48:47.448120,601692,0.06,0.00059,784,3.8319,761.654602,601734.0
2025-11-06T14:48:47.514122,601765,-0.042,-0.00041,783,3.827,761.654602,601734.0
2025-11-06T14:48:47.544124,601752,-0.089,-0.00088,784,3.8319,761.654602,601734.0
