timestamp,raw,weight_g,force_N,pressure_adc,pressure_v,scale,offset
2025-11-06T14:44:20.858490,601757,-0.228,-0.00224,782,3.8221,761.654602,601764.0
2025-11-06T14:44:20.925947,601681,-0.106,-0.00104,783,3.827,761.654602,601764.0
2025-11-06T14:44:20.947796,601857,-0.047,-0.00046,783,3.827,761.654602,601764.0
2025-11-06T14:44:20.991968,601638,-0.159,-0.00156,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.038480,601803,0.026,0.00026,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.084886,601753,0.117,0.00115,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.121008,601738,-0.146,-0.00143,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.162049,601591,-0.147,-0.00144,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.232369,601842,0.088,0.00086,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.256163,601873,-0.018,-0.00018,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.299674,601819,0.101,0.00099,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.375350,601631,-0.194,-0.00191,782,3.8221,761.654602,601764.0
2025-11-06T14:44:21.390621,601644,-0.037,-0.00036,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.438116,601800,-0.038,-0.00037,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.470240,601629,-0.143,-0.0014,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.515127,601731,-0.062,-0.00061,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.571097,601759,0.035,0.00035,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.607242,601771,0.041,0.0004,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.655409,601681,-0.143,-0.0014,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.689199,601777,-0.059,-0.00058,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.749223,601654,-0.175,-0.00171,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.789768,601720,-0.154,-0.00151,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.855235,601680,-0.053,-0.00052,782,3.8221,761.654602,601764.0
2025-11-06T14:44:21.881241,601756,0.043,0.00042,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.928335,601735,0.074,0.00072,783,3.827,761.654602,601764.0
2025-11-06T14:44:21.959348,601740,-0.108,-0.00106,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.013022,601757,0.012,0.00012,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.053083,601675,0.029,0.00028,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.086973,601775,0.03,0.0003,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.153340,601709,-0.176,-0.00173,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.177894,601661,-0.051,-0.0005,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.223752,601705,-0.114,-0.00112,784,3.8319,761.654602,601764.0
2025-11-06T14:44:22.269256,601659,-0.226,-0.00221,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.313544,601706,0.042,0.00041,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.359453,601745,0.06,0.00059,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.390702,601796,-0.08,-0.00079,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.453279,601670,-0.098,-0.00097,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.480565,601690,-0.16,-0.00157,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.531420,601591,-0.004,-4e-05,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.616709,601672,0.012,0.00012,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.636708,601640,-0.137,-0.00134,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.668965,601620,-0.138,-0.00135,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.713986,601705,-0.039,-0.00039,783,3.827,761.654602,601764.0
2025-11-06T14:44:22.753106,601699,-0.137,-0.00134,783,3.827,761.654602,601764.0
