timestamp,raw,weight_g,force_N,pressure_adc,pressure_v,scale,offset
2025-11-06T17:23:56.605225,601763,0.016,0.00015,780,3.8123,761.654602,601663.0
2025-11-06T17:23:56.605225,601763,0.016,0.00015,780,3.8123,761.654602,601663.0
2025-11-06T17:23:56.900393,601668,0.155,0.00152,780,3.8123,761.654602,601727.0
2025-11-06T17:23:56.932843,601732,-0.13,-0.00127,780,3.8123,761.654602,601727.0
2025-11-06T17:23:56.970614,601786,-0.105,-0.00103,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.041387,601716,0.025,0.00024,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.080346,601732,-0.022,-0.00022,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.109672,601621,0.13,0.00127,781,3.8172,761.654602,601727.0
2025-11-06T17:23:57.164014,601775,-0.154,-0.00151,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.193421,601750,0.046,0.00045,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.249924,601662,-0.049,-0.00048,781,3.8172,761.654602,601727.0
2025-11-06T17:23:57.299367,601778,-0.042,-0.00041,781,3.8172,761.654602,601727.0
2025-11-06T17:23:57.329667,601769,-0.11,-0.00108,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.375174,601735,0.133,0.0013,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.457912,601585,0.005,5e-05,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.482951,601804,-0.106,-0.00104,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.512409,601731,-0.144,-0.00142,781,3.8172,761.654602,601727.0
2025-11-06T17:23:57.564285,601598,-0.038,-0.00037,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.599433,601718,-0.137,-0.00134,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.634798,601809,0.02,0.00019,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.678789,601754,0.119,0.00117,781,3.8172,761.654602,601727.0
2025-11-06T17:23:57.745072,601710,-0.071,-0.0007,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.778071,601641,-0.137,-0.00134,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.847273,601727,-0.109,-0.00107,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.889289,601558,-0.205,-0.00201,781,3.8172,761.654602,601727.0
2025-11-06T17:23:57.913034,601647,-0.06,-0.00059,780,3.8123,761.654602,601727.0
2025-11-06T17:23:57.942205,601636,0.129,0.00126,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.005223,601919,0.122,0.0012,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.048797,601690,-0.067,-0.00066,781,3.8172,761.654602,601727.0
2025-11-06T17:23:58.077053,601739,-0.014,-0.00014,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.148372,601618,-0.024,-0.00023,781,3.8172,761.654602,601727.0
2025-11-06T17:23:58.177243,601587,-0.053,-0.00052,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.207449,601879,-0.15,-0.00147,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.290933,601688,-0.134,-0.00131,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.313073,601719,-0.146,-0.00143,781,3.8172,761.654602,601727.0
2025-11-06T17:23:58.342913,601588,-0.21,-0.00206,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.385492,601750,-0.017,-0.00017,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.447916,601703,0.172,0.00169,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.479455,601713,-0.066,-0.00064,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.563911,601681,-0.095,-0.00093,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.563911,601470,-0.263,-0.00258,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.615643,601842,-0.046,-0.00045,781,3.8172,761.654602,601727.0
2025-11-06T17:23:58.646907,601653,-0.175,-0.00171,781,3.8172,761.654602,601727.0
2025-11-06T17:23:58.704099,601751,-0.117,-0.00115,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.752348,601795,0.06,0.00059,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.783193,601712,-0.122,-0.0012,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.859442,601627,-0.176,-0.00173,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.892959,601576,-0.021,-0.00021,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.924475,601589,-0.114,-0.00112,780,3.8123,761.654602,601727.0
2025-11-06T17:23:58.967740,601722,-0.123,-0.00121,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.021669,601706,-0.192,-0.00188,781,3.8172,761.654602,601727.0
2025-11-06T17:23:59.050181,601604,0.084,0.00082,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.091325,601798,-0.238,-0.00233,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.166552,601666,0.071,0.0007,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.200082,601836,0.028,0.00027,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.230795,601645,-0.154,-0.00151,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.292410,601712,-0.097,-0.00095,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.310784,601658,-0.042,-0.00041,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.357610,601710,-0.021,-0.00021,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.435082,601602,-0.159,-0.00156,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.480780,601660,0.009,9e-05,781,3.8172,761.654602,601727.0
2025-11-06T17:23:59.491783,601770,-0.19,-0.00187,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.523126,601735,0.011,0.0001,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.578569,601781,-0.003,-3e-05,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.615469,601616,-0.204,-0.002,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.662512,601506,-0.089,-0.00088,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.737119,601660,-0.084,-0.00082,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.762283,601672,0.051,0.0005,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.790919,601741,0.047,0.00046,780,3.8123,761.654602,601727.0
2025-11-06T17:23:59.856468,601801,0.096,0.00094,780,3.8123,761.654602,601727.0
