timestamp,raw,weight_g,force_N,pressure_adc,pressure_v,scale,offset
2025-11-06T17:26:01.914502,601657,-0.135,-0.00133,780,3.8123,761.654602,601760.0
2025-11-06T17:26:01.970801,601663,-0.158,-0.00155,779,3.8074,761.654602,601760.0
2025-11-06T17:26:02.007598,601631,-0.013,-0.00013,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.052395,601663,0.13,0.00127,779,3.8074,761.654602,601760.0
2025-11-06T17:26:02.124520,601730,0.209,0.00205,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.160178,601652,-0.087,-0.00085,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.178405,601596,-0.009,-9e-05,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.223144,601769,-0.228,-0.00224,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.279077,601765,-0.033,-0.00032,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.333778,601694,-0.038,-0.00037,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.362157,601707,-0.004,-4e-05,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.406434,601818,-0.004,-4e-05,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.451474,601647,-0.013,-0.00013,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.485332,601768,-0.043,-0.00042,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.531843,601746,-0.108,-0.00106,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.582582,601625,-0.058,-0.00057,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.624945,601767,0.012,0.00012,779,3.8074,761.654602,601760.0
2025-11-06T17:26:02.670532,601771,-0.056,-0.00055,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.736721,601516,-0.265,-0.0026,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.770642,601956,1.112,0.01091,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.813164,601719,-0.005,-5e-05,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.855243,601624,-0.167,-0.00164,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.887168,601580,0.042,0.00041,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.949360,601783,-0.022,-0.00022,780,3.8123,761.654602,601760.0
2025-11-06T17:26:02.977031,601851,0.011,0.0001,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.023473,601732,0.056,0.00055,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.077771,601157,-1.284,-0.01259,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.116967,601928,0.058,0.00057,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.147296,601690,-0.095,-0.00093,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.194215,601815,-0.049,-0.00048,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.241834,601754,-0.123,-0.00121,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.296736,601937,0.016,0.00015,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.333812,601652,-0.169,-0.00166,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.377976,602456,1.666,0.01634,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.437427,601699,-0.146,-0.00143,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.458313,601644,-5.327,-0.05224,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.501677,602675,-0.345,-0.00339,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.547711,602046,1.963,0.01925,781,3.8172,761.654602,601760.0
2025-11-06T17:26:03.595086,601862,-0.039,-0.00039,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.638931,602044,-0.105,-0.00103,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.684701,600960,-5.164,-0.05064,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.732378,602265,0.78,0.00765,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.762348,601609,-0.118,-0.00116,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.807519,601663,-0.336,-0.0033,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.863127,600705,-0.219,-0.00215,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.917555,601695,-0.007,-6e-05,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.946464,601831,0.012,0.00012,780,3.8123,761.654602,601760.0
2025-11-06T17:26:03.993562,600573,-0.092,-0.0009,780,3.8123,761.654602,601760.0
2025-11-06T17:26:04.040230,601589,0.001,1e-05,780,3.8123,761.654602,601760.0
