timestamp,raw,weight_g,force_N,pressure_adc,pressure_v,scale,offset
2025-11-06T17:47:33.736542,601767,0.202,0.00198,781,3.8172,761.654602,601683.0
2025-11-06T17:47:34.029296,601702,0.123,0.00121,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.130356,601603,-0.509,-0.005,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.162358,601509,0.075,0.00073,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.163355,601565,-0.23,-0.00225,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.214880,601453,0.23,0.00225,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.274879,601706,0.079,0.00077,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.294489,601444,-0.116,-0.00113,782,3.8221,761.654602,601555.0
2025-11-06T17:47:34.340004,601726,0.046,0.00045,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.409528,601583,0.239,0.00234,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.433525,601635,0.003,3e-05,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.469528,601556,-0.054,-0.00053,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.527052,601616,0.294,0.00288,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.617592,601567,-0.122,-0.0012,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.619583,601490,0.193,0.00189,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.651583,601331,-0.112,-0.00109,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.695103,601643,0.017,0.00017,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.753108,601452,-0.114,-0.00112,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.773108,601635,-0.239,-0.00234,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.816102,601592,0.079,0.00077,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.886118,601582,-0.043,-0.00042,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.916640,601602,-0.242,-0.00237,781,3.8172,761.654602,601555.0
2025-11-06T17:47:34.955636,601599,0.046,0.00045,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.050161,601597,-0.087,-0.00085,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.057162,601619,-0.021,-0.00021,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.079159,601558,-0.158,-0.00155,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.174677,601728,0.095,0.00093,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.205203,601515,0.125,0.00122,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.218200,601830,0.059,0.00058,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.267202,601558,0.134,0.00131,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.329688,601530,0.017,0.00017,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.380699,601498,-0.159,-0.00156,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.405214,601590,-0.039,-0.00039,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.436211,601616,0.017,0.00017,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.485217,601510,-0.074,-0.00072,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.544744,601586,-0.119,-0.00117,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.562739,601453,0.07,0.00068,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.636267,601493,0.077,0.00076,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.664279,601625,0.018,0.00018,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.700796,601467,-0.059,-0.00058,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.763358,601486,0.151,0.00148,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.786359,601676,0.1,0.00098,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.846807,601643,0.108,0.00106,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.902331,601649,-0.03,-0.0003,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.917331,601642,-0.025,-0.00024,781,3.8172,761.654602,601555.0
2025-11-06T17:47:35.967331,601543,-0.138,-0.00135,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.008872,601644,0.017,0.00017,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.069871,601675,0.127,0.00125,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.120393,601399,0.213,0.00209,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.150395,601631,-0.144,-0.00142,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.181415,601588,-0.038,-0.00037,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.228924,601524,-0.1,-0.00098,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.273918,601601,0.039,0.00039,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.320447,601538,0.14,0.00138,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.360714,601617,0.158,0.00155,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.405233,601643,-0.026,-0.00026,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.446242,601503,0.092,0.0009,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.528769,601455,-0.142,-0.00139,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.554777,601605,0.087,0.00085,780,3.8123,761.654602,601555.0
2025-11-06T17:47:36.582780,601655,-0.106,-0.00104,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.661296,601542,0.113,0.00111,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.681323,601634,-0.104,-0.00102,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.708846,601466,-0.131,-0.00129,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.754837,601609,0.07,0.00068,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.807366,601481,-0.062,-0.00061,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.849932,601512,0.07,0.00068,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.893939,601565,0.496,0.00487,781,3.8172,761.654602,601555.0
2025-11-06T17:47:36.942459,602197,0.46,0.00451,781,3.8172,761.654602,601555.0
