timestamp,raw,weight_g,force_N,pressure_adc,pressure_v,scale,offset
2025-11-06T17:49:45.849615,601547,0.215,0.00211,781,3.8172,761.654602,601544.0
2025-11-06T17:49:46.136128,601684,0.098,0.00097,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.174127,601683,-0.051,-0.0005,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.276187,601734,0.055,0.00054,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.277193,601798,0.23,0.00225,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.324707,601694,-0.047,-0.00046,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.358706,601806,0.005,5e-05,780,3.8123,761.654602,601675.0
2025-11-06T17:49:46.397709,601719,0.186,0.00183,780,3.8123,761.654602,601675.0
2025-11-06T17:49:46.445711,601633,-0.028,-0.00027,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.490712,601638,-0.087,-0.00085,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.524712,601699,-0.098,-0.00097,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.588490,601629,-0.091,-0.00089,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.631490,601594,-0.071,-0.0007,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.664495,601628,-0.085,-0.00084,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.735489,601604,-0.23,-0.00225,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.760493,601654,-0.018,-0.00018,780,3.8123,761.654602,601675.0
2025-11-06T17:49:46.791487,601664,-0.116,-0.00113,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.851491,601587,-0.236,-0.00232,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.900489,601561,0.122,0.0012,781,3.8172,761.654602,601675.0
2025-11-06T17:49:46.929486,601605,-0.13,-0.00127,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.012491,601440,-0.175,-0.00171,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.050486,601792,0.226,0.00221,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.073488,601912,-0.113,-0.00111,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.106061,601538,0.017,0.00017,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.138061,601587,-0.008,-8e-05,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.186062,601729,0.037,0.00036,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.280059,601813,0.064,0.00063,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.283060,601653,0.13,0.00127,780,3.8123,761.654602,601675.0
2025-11-06T17:49:47.344056,601684,0.155,0.00152,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.370059,601640,-0.146,-0.00143,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.459058,601646,0.076,0.00075,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.481059,601766,-0.039,-0.00039,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.498057,601595,0.072,0.00071,780,3.8123,761.654602,601675.0
2025-11-06T17:49:47.560064,601621,0.096,0.00094,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.592289,601713,0.033,0.00032,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.635455,601584,0.11,0.00108,780,3.8123,761.654602,601675.0
2025-11-06T17:49:47.689448,601671,-0.129,-0.00126,781,3.8172,761.654602,601675.0
2025-11-06T17:49:47.715451,601703,0.18,0.00176,781,3.8172,761.654602,601675.0
